Date,Cases,Incidence
2011-10-31,8,5.88235E-07
2011-11-01,7,5.14706E-07
2011-11-02,5,3.67647E-07
2011-11-03,7,5.14706E-07
2011-11-04,8,5.88235E-07
2011-11-05,6,4.41176E-07
2011-11-06,6,4.41176E-07
2011-11-07,11,8.08824E-07
2011-11-08,6,4.41176E-07
2011-11-09,6,4.41176E-07
2011-11-10,8,5.88235E-07
2011-11-11,13,9.55882E-07
2011-11-12,5,3.67647E-07
2011-11-13,3,2.20588E-07
2011-11-14,5,3.67647E-07
2011-11-15,4,2.94118E-07
2011-11-16,5,3.67647E-07
2011-11-17,3,2.20588E-07
2011-11-18,9,6.61765E-07
2011-11-19,9,6.61765E-07
2011-11-20,6,4.41176E-07
2011-11-21,9,6.61765E-07
2011-11-22,8,5.88235E-07
2011-11-23,13,9.55882E-07
2011-11-24,6,4.41176E-07
2011-11-25,2,1.47059E-07
2011-11-26,8,5.88235E-07
2011-11-27,4,2.94118E-07
2011-11-28,7,5.14706E-07
2011-11-29,8,5.88235E-07
2011-11-30,7,5.14706E-07
2011-12-01,5,3.67647E-07
2011-12-02,4,2.94118E-07
2011-12-03,9,6.61765E-07
2011-12-04,4,2.94118E-07
2011-12-05,6,4.41176E-07
2011-12-06,3,2.20588E-07
2011-12-07,5,3.67647E-07
2011-12-08,7,5.14706E-07
2011-12-09,7,5.14706E-07
2011-12-10,4,2.94118E-07
2011-12-11,3,2.20588E-07
2011-12-12,8,5.88235E-07
2011-12-13,3,2.20588E-07
2011-12-14,4,2.94118E-07
2011-12-15,6,4.41176E-07
2011-12-16,7,5.14706E-07
2011-12-17,7,5.14706E-07
2011-12-19,1,7.35294E-08
2011-12-20,2,1.47059E-07
2011-12-21,2,1.47059E-07
2011-12-22,5,3.67647E-07
2011-12-23,1,7.35294E-08
2011-12-24,3,2.20588E-07
2011-12-25,5,3.67647E-07
2011-12-26,2,1.47059E-07
2011-12-27,6,4.41176E-07
2011-12-28,4,2.94118E-07
2011-12-29,3,2.20588E-07
2011-12-30,4,2.94118E-07
2011-12-31,2,1.47059E-07
2012-01-01,2,1.47059E-07
2012-01-02,1,7.35294E-08
2012-01-03,8,5.88235E-07
2012-01-04,4,2.94118E-07
2012-01-05,4,2.94118E-07
2012-01-06,6,4.41176E-07
2012-01-07,5,3.67647E-07
2012-01-08,4,2.94118E-07
2012-01-09,4,2.94118E-07
2012-01-10,5,3.67647E-07
2012-01-11,7,5.14706E-07
2012-01-12,8,5.88235E-07
2012-01-13,6,4.41176E-07
2012-01-14,4,2.94118E-07
2012-01-15,6,4.41176E-07
2012-01-16,4,2.94118E-07
2012-01-17,6,4.41176E-07
2012-01-18,7,5.14706E-07
2012-01-19,4,2.94118E-07
2012-01-20,6,4.41176E-07
2012-01-21,3,2.20588E-07
2012-01-22,2,1.47059E-07
2012-01-23,8,5.88235E-07
2012-01-24,5,3.67647E-07
2012-01-25,1,7.35294E-08
2012-01-26,3,2.20588E-07
2012-01-27,4,2.94118E-07
2012-01-28,2,1.47059E-07
2012-01-29,4,2.94118E-07
2012-01-30,5,3.67647E-07
2012-01-31,1,7.35294E-08
2012-02-01,4,2.94118E-07
2012-02-02,1,7.35294E-08
2012-02-03,4,2.94118E-07
2012-02-04,3,2.20588E-07
2012-02-05,1,7.35294E-08
2012-02-06,4,2.94118E-07
2012-02-07,3,2.20588E-07
2012-02-08,4,2.94118E-07
2012-02-09,2,1.47059E-07
2012-02-10,6,4.41176E-07
2012-02-11,2,1.47059E-07
2012-02-12,9,6.61765E-07
2012-02-13,7,5.14706E-07
2012-02-14,4,2.94118E-07
2012-02-15,7,5.14706E-07
2012-02-16,1,7.35294E-08
2012-02-17,5,3.67647E-07
2012-02-18,5,3.67647E-07
2012-02-19,4,2.94118E-07
2012-02-20,6,4.41176E-07
2012-02-21,4,2.94118E-07
2012-02-22,3,2.20588E-07
2012-02-23,2,1.47059E-07
2012-02-24,7,5.14706E-07
2012-02-25,4,2.94118E-07
2012-02-26,5,3.67647E-07
2012-02-27,5,3.67647E-07
2012-02-28,3,2.20588E-07
2012-02-29,4,2.94118E-07
2012-03-01,10,7.35294E-07
2012-03-02,5,3.67647E-07
2012-03-03,6,4.41176E-07
2012-03-04,4,2.94118E-07
2012-03-05,6,4.41176E-07
2012-03-06,4,2.94118E-07
2012-03-07,2,1.47059E-07
2012-03-08,7,5.14706E-07
2012-03-09,2,1.47059E-07
2012-03-10,6,4.41176E-07
2012-03-11,6,4.41176E-07
2012-03-12,6,4.41176E-07
2012-03-13,8,5.88235E-07
2012-03-14,5,3.67647E-07
2012-03-15,3,2.20588E-07
2012-03-16,6,4.41176E-07
2012-03-17,9,6.61765E-07
2012-03-18,5,3.67647E-07
2012-03-19,3,2.20588E-07
2012-03-20,5,3.67647E-07
2012-03-21,3,2.20588E-07
2012-03-22,4,2.94118E-07
2012-03-23,7,5.14706E-07
2012-03-24,2,1.47059E-07
2012-03-25,3,2.20588E-07
2012-03-26,9,6.61765E-07
2012-03-27,6,4.41176E-07
2012-03-28,2,1.47059E-07
2012-03-29,4,2.94118E-07
2012-03-30,7,5.14706E-07
2012-03-31,5,3.67647E-07
2012-04-01,4,2.94118E-07
2012-04-02,6,4.41176E-07
2012-04-03,2,1.47059E-07
2012-04-04,5,3.67647E-07
2012-04-05,4,2.94118E-07
2012-04-06,6,4.41176E-07
2012-04-07,3,2.20588E-07
2012-04-08,3,2.20588E-07
2012-04-09,12,8.82353E-07
2012-04-10,7,5.14706E-07
2012-04-11,7,5.14706E-07
2012-04-12,5,3.67647E-07
2012-04-13,4,2.94118E-07
2012-04-15,10,7.35294E-07
2012-04-16,1,7.35294E-08
2012-04-17,7,5.14706E-07
2012-04-18,8,5.88235E-07
2012-04-19,6,4.41176E-07
2012-04-20,6,4.41176E-07
2012-04-21,2,1.47059E-07
2012-04-22,5,3.67647E-07
2012-04-23,12,8.82353E-07
2012-04-24,5,3.67647E-07
2012-04-25,11,8.08824E-07
2012-04-26,9,6.61765E-07
2012-04-27,5,3.67647E-07
2012-04-28,4,2.94118E-07
2012-04-29,5,3.67647E-07
2012-04-30,8,5.88235E-07
2012-05-01,9,6.61765E-07
2012-05-02,3,2.20588E-07
2012-05-03,11,8.08824E-07
2012-05-04,7,5.14706E-07
2012-05-05,7,5.14706E-07
2012-05-06,6,4.41176E-07
2012-05-07,4,2.94118E-07
2012-05-08,8,5.88235E-07
2012-05-09,7,5.14706E-07
2012-05-10,9,6.61765E-07
2012-05-11,6,4.41176E-07
2012-05-12,5,3.67647E-07
2012-05-13,4,2.94118E-07
2012-05-14,10,7.35294E-07
2012-05-15,4,2.94118E-07
2012-05-16,8,5.88235E-07
2012-05-17,3,2.20588E-07
2012-05-18,7,5.14706E-07
2012-05-19,4,2.94118E-07
2012-05-20,5,3.67647E-07
2012-05-21,6,4.41176E-07
2012-05-22,6,4.41176E-07
2012-05-23,7,5.14706E-07
2012-05-24,2,1.47059E-07
2012-05-25,4,2.94118E-07
2012-05-26,5,3.67647E-07
2012-05-27,7,5.14706E-07
2012-05-28,9,6.61765E-07
2012-05-29,13,9.55882E-07
2012-05-30,4,2.94118E-07
2012-05-31,9,6.61765E-07
2012-06-01,15,1.10294E-06
2012-06-02,4,2.94118E-07
2012-06-03,9,6.61765E-07
2012-06-04,10,7.35294E-07
2012-06-05,10,7.35294E-07
2012-06-06,14,1.02941E-06
2012-06-07,11,8.08824E-07
2012-06-08,12,8.82353E-07
2012-06-09,13,9.55882E-07
2012-06-10,11,8.08824E-07
2012-06-11,14,1.02941E-06
2012-06-12,13,9.55882E-07
2012-06-13,8,5.88235E-07
2012-06-14,10,7.35294E-07
2012-06-15,11,8.08824E-07
2012-06-16,10,7.35294E-07
2012-06-17,13,9.55882E-07
2012-06-18,18,1.32353E-06
2012-06-19,12,8.82353E-07
2012-06-20,9,6.61765E-07
2012-06-21,9,6.61765E-07
2012-06-22,12,8.82353E-07
2012-06-23,15,1.10294E-06
2012-06-24,13,9.55882E-07
2012-06-25,20,1.47059E-06
2012-06-26,8,5.88235E-07
2012-06-27,7,5.14706E-07
2012-06-28,6,4.41176E-07
2012-06-29,5,3.67647E-07
2012-06-30,7,5.14706E-07
2012-07-01,19,1.39706E-06
2012-07-02,8,5.88235E-07
2012-07-03,13,9.55882E-07
2012-07-04,20,1.47059E-06
2012-07-05,14,1.02941E-06
2012-07-06,11,8.08824E-07
2012-07-07,13,9.55882E-07
2012-07-08,11,8.08824E-07
2012-07-09,14,1.02941E-06
2012-07-10,22,1.61765E-06
2012-07-11,16,1.17647E-06
2012-07-12,7,5.14706E-07
2012-07-13,15,1.10294E-06
2012-07-14,23,1.69118E-06
2012-07-15,15,1.10294E-06
2012-07-16,11,8.08824E-07
2012-07-17,8,5.88235E-07
2012-07-18,13,9.55882E-07
2012-07-19,10,7.35294E-07
2012-07-20,20,1.47059E-06
2012-07-21,19,1.39706E-06
2012-07-22,12,8.82353E-07
2012-07-23,18,1.32353E-06
2012-07-24,12,8.82353E-07
2012-07-25,12,8.82353E-07
2012-07-26,15,1.10294E-06
2012-07-27,10,7.35294E-07
2012-07-28,9,6.61765E-07
2012-07-29,13,9.55882E-07
2012-07-30,15,1.10294E-06
2012-07-31,13,9.55882E-07
2012-08-01,13,9.55882E-07
2012-08-02,9,6.61765E-07
2012-08-03,9,6.61765E-07
2012-08-04,20,1.47059E-06
2012-08-05,10,7.35294E-07
2012-08-06,14,1.02941E-06
2012-08-07,22,1.61765E-06
2012-08-08,13,9.55882E-07
2012-08-09,11,8.08824E-07
2012-08-10,15,1.10294E-06
2012-08-11,9,6.61765E-07
2012-08-12,10,7.35294E-07
2012-08-13,12,8.82353E-07
2012-08-14,16,1.17647E-06
2012-08-15,16,1.17647E-06
2012-08-16,15,1.10294E-06
2012-08-17,15,1.10294E-06
2012-08-18,8,5.88235E-07
2012-08-19,10,7.35294E-07
2012-08-20,16,1.17647E-06
2012-08-21,12,8.82353E-07
2012-08-22,15,1.10294E-06
2012-08-23,15,1.10294E-06
2012-08-24,13,9.55882E-07
2012-08-25,15,1.10294E-06
2012-08-26,7,5.14706E-07
2012-08-27,17,0.00000125
2012-08-28,7,5.14706E-07
2012-08-29,19,1.39706E-06
2012-08-30,6,4.41176E-07
2012-08-31,10,7.35294E-07
2012-09-01,15,1.10294E-06
2012-09-02,11,8.08824E-07
2012-09-03,12,8.82353E-07
2012-09-04,24,1.76471E-06
2012-09-05,14,1.02941E-06
2012-09-06,9,6.61765E-07
2012-09-07,13,9.55882E-07
2012-09-08,12,8.82353E-07
2012-09-09,6,4.41176E-07
2012-09-10,8,5.88235E-07
2012-09-11,16,1.17647E-06
2012-09-12,12,8.82353E-07
2012-09-13,11,8.08824E-07
2012-09-14,10,7.35294E-07
2012-09-15,8,5.88235E-07
2012-09-16,7,5.14706E-07
2012-09-17,13,9.55882E-07
2012-09-18,14,1.02941E-06
2012-09-19,8,5.88235E-07
2012-09-20,13,9.55882E-07
2012-09-21,10,7.35294E-07
2012-09-22,9,6.61765E-07
2012-09-23,13,9.55882E-07
2012-09-24,17,0.00000125
2012-09-25,9,6.61765E-07
2012-09-26,6,4.41176E-07
2012-09-27,16,1.17647E-06
2012-09-28,14,1.02941E-06
2012-09-29,6,4.41176E-07
2012-09-30,11,8.08824E-07
2012-10-01,21,1.54412E-06
2012-10-02,21,1.54412E-06
2012-10-03,13,9.55882E-07
2012-10-04,6,4.41176E-07
2012-10-05,10,7.35294E-07
2012-10-06,11,8.08824E-07
2012-10-07,7,5.14706E-07
2012-10-08,12,8.82353E-07
2012-10-09,13,9.55882E-07
2012-10-10,11,8.08824E-07
2012-10-11,13,9.55882E-07
2012-10-12,13,9.55882E-07
2012-10-13,20,1.47059E-06
2012-10-14,7,5.14706E-07
2012-10-15,11,8.08824E-07
2012-10-16,10,7.35294E-07
2012-10-17,12,8.82353E-07
2012-10-18,7,5.14706E-07
2012-10-19,6,4.41176E-07
2012-10-20,8,5.88235E-07
2012-10-21,9,6.61765E-07
2012-10-22,10,7.35294E-07
2012-10-23,8,5.88235E-07
2012-10-24,13,9.55882E-07
2012-10-25,10,7.35294E-07
2012-10-26,8,5.88235E-07
2012-10-27,6,4.41176E-07
2012-10-28,9,6.61765E-07
2012-10-29,15,1.10294E-06
2012-10-30,9,6.61765E-07
2012-10-31,10,7.35294E-07
2012-11-01,12,8.82353E-07
2012-11-02,5,3.67647E-07
2012-11-03,10,7.35294E-07
2012-11-04,6,4.41176E-07
2012-11-05,12,8.82353E-07
2012-11-06,8,5.88235E-07
2012-11-07,5,3.67647E-07
2012-11-08,7,5.14706E-07
2012-11-09,8,5.88235E-07
2012-11-10,6,4.41176E-07
2012-11-11,6,4.41176E-07
2012-11-12,7,5.14706E-07
2012-11-13,6,4.41176E-07
2012-11-14,7,5.14706E-07
2012-11-15,7,5.14706E-07
2012-11-16,5,3.67647E-07
2012-11-17,4,2.94118E-07
2012-11-18,12,8.82353E-07
2012-11-19,10,7.35294E-07
2012-11-20,7,5.14706E-07
2012-11-21,7,5.14706E-07
2012-11-22,9,6.61765E-07
2012-11-23,9,6.61765E-07
2012-11-24,6,4.41176E-07
2012-11-25,6,4.41176E-07
2012-11-26,4,2.94118E-07
2012-11-27,7,5.14706E-07
2012-11-28,7,5.14706E-07
2012-11-29,3,2.20588E-07
2012-11-30,6,4.41176E-07
2012-12-01,8,5.88235E-07
2012-12-02,8,5.88235E-07
2012-12-03,7,5.14706E-07
2012-12-04,5,3.67647E-07
2012-12-05,8,5.88235E-07
2012-12-06,7,5.14706E-07
2012-12-07,2,1.47059E-07
2012-12-08,6,4.41176E-07
2012-12-09,7,5.14706E-07
2012-12-10,5,3.67647E-07
2012-12-11,6,4.41176E-07
2012-12-12,5,3.67647E-07
2012-12-13,5,3.67647E-07
2012-12-14,4,2.94118E-07
2012-12-15,5,3.67647E-07
2012-12-16,2,1.47059E-07
2012-12-17,6,4.41176E-07
2012-12-18,4,2.94118E-07
2012-12-19,3,2.20588E-07
2012-12-20,3,2.20588E-07
2012-12-21,6,4.41176E-07
2012-12-22,5,3.67647E-07
2012-12-23,1,7.35294E-08
2012-12-24,5,3.67647E-07
2012-12-25,5,3.67647E-07
2012-12-26,4,2.94118E-07
2012-12-27,3,2.20588E-07
2012-12-28,7,5.14706E-07
2012-12-29,9,6.61765E-07
2012-12-30,4,2.94118E-07
2012-12-31,10,7.35294E-07
2013-01-01,4,2.94118E-07
2013-01-02,3,2.20588E-07
2013-01-03,5,3.67647E-07
2013-01-04,4,2.94118E-07
2013-01-05,5,3.67647E-07
2013-01-06,5,3.67647E-07
2013-01-07,3,2.20588E-07
2013-01-08,1,7.35294E-08
2013-01-09,5,3.67647E-07
2013-01-11,1,7.35294E-08
2013-01-12,4,2.94118E-07
2013-01-13,1,7.35294E-08
2013-01-14,7,5.14706E-07
2013-01-15,3,2.20588E-07
2013-01-16,2,1.47059E-07
2013-01-17,3,2.20588E-07
2013-01-18,4,2.94118E-07
2013-01-19,3,2.20588E-07
2013-01-20,2,1.47059E-07
2013-01-21,5,3.67647E-07
2013-01-22,2,1.47059E-07
2013-01-24,6,4.41176E-07
2013-01-25,1,7.35294E-08
2013-01-26,5,3.67647E-07
2013-01-27,3,2.20588E-07
2013-01-28,6,4.41176E-07
2013-01-29,4,2.94118E-07
2013-01-30,2,1.47059E-07
2013-01-31,2,1.47059E-07
2013-02-01,7,5.14706E-07
2013-02-02,3,2.20588E-07
2013-02-03,3,2.20588E-07
2013-02-04,4,2.94118E-07
2013-02-05,4,2.94118E-07
2013-02-06,2,1.47059E-07
2013-02-07,3,2.20588E-07
2013-02-08,3,2.20588E-07
2013-02-09,6,4.41176E-07
2013-02-10,7,5.14706E-07
2013-02-11,5,3.67647E-07
2013-02-12,4,2.94118E-07
2013-02-13,3,2.20588E-07
2013-02-14,8,5.88235E-07
2013-02-15,4,2.94118E-07
2013-02-16,4,2.94118E-07
2013-02-17,5,3.67647E-07
2013-02-18,9,6.61765E-07
2013-02-19,9,6.61765E-07
2013-02-20,9,6.61765E-07
2013-02-21,5,3.67647E-07
2013-02-22,6,4.41176E-07
2013-02-23,6,4.41176E-07
2013-02-24,2,1.47059E-07
2013-02-25,9,6.61765E-07
2013-02-26,6,4.41176E-07
2013-02-27,4,2.94118E-07
2013-02-28,1,7.35294E-08
2013-03-01,17,0.00000125
2013-03-02,8,5.88235E-07
2013-03-03,1,7.35294E-08
2013-03-04,5,3.67647E-07
2013-03-05,3,2.20588E-07
2013-03-06,7,5.14706E-07
2013-03-07,3,2.20588E-07
2013-03-08,4,2.94118E-07
2013-03-09,6,4.41176E-07
2013-03-10,2,1.47059E-07
2013-03-11,4,2.94118E-07
2013-03-12,3,2.20588E-07
2013-03-13,4,2.94118E-07
2013-03-14,5,3.67647E-07
2013-03-15,7,5.14706E-07
2013-03-16,2,1.47059E-07
2013-03-17,5,3.67647E-07
2013-03-18,6,4.41176E-07
2013-03-19,3,2.20588E-07
2013-03-20,5,3.67647E-07
2013-03-21,8,5.88235E-07
2013-03-22,7,5.14706E-07
2013-03-23,3,2.20588E-07
2013-03-24,6,4.41176E-07
2013-03-25,4,2.94118E-07
2013-03-26,5,3.67647E-07
2013-03-27,7,5.14706E-07
2013-03-28,6,4.41176E-07
2013-03-29,3,2.20588E-07
2013-03-30,2,1.47059E-07
2013-03-31,2,1.47059E-07
2013-04-01,9,6.61765E-07
2013-04-02,6,4.41176E-07
2013-04-03,3,2.20588E-07
2013-04-04,6,4.41176E-07
2013-04-05,6,4.41176E-07
2013-04-06,6,4.41176E-07
2013-04-07,4,2.94118E-07
2013-04-08,9,6.61765E-07
2013-04-09,10,7.35294E-07
2013-04-10,8,5.88235E-07
2013-04-11,2,1.47059E-07
2013-04-12,5,3.67647E-07
2013-04-13,7,5.14706E-07
2013-04-14,6,4.41176E-07
2013-04-15,3,2.20588E-07
2013-04-16,6,4.41176E-07
2013-04-17,4,2.94118E-07
2013-04-18,5,3.67647E-07
2013-04-19,8,5.88235E-07
2013-04-20,5,3.67647E-07
2013-04-21,5,3.67647E-07
2013-04-22,2,1.47059E-07
2013-04-23,5,3.67647E-07
2013-04-24,5,3.67647E-07
2013-04-25,3,2.20588E-07
2013-04-26,4,2.94118E-07
2013-04-27,1,7.35294E-08
2013-04-28,3,2.20588E-07
2013-04-29,3,2.20588E-07
2013-04-30,1,7.35294E-08
2013-05-01,10,7.35294E-07
2013-05-02,5,3.67647E-07
2013-05-03,6,4.41176E-07
2013-05-04,4,2.94118E-07
2013-05-05,6,4.41176E-07
2013-05-06,8,5.88235E-07
2013-05-07,9,6.61765E-07
2013-05-08,13,9.55882E-07
2013-05-09,5,3.67647E-07
2013-05-10,3,2.20588E-07
2013-05-11,9,6.61765E-07
2013-05-12,6,4.41176E-07
2013-05-13,5,3.67647E-07
2013-05-14,4,2.94118E-07
2013-05-15,9,6.61765E-07
2013-05-16,7,5.14706E-07
2013-05-17,4,2.94118E-07
2013-05-18,6,4.41176E-07
2013-05-19,6,4.41176E-07
2013-05-20,12,8.82353E-07
2013-05-21,6,4.41176E-07
2013-05-22,8,5.88235E-07
2013-05-23,13,9.55882E-07
2013-05-24,9,6.61765E-07
2013-05-25,1,7.35294E-08
2013-05-26,12,8.82353E-07
2013-05-27,10,7.35294E-07
2013-05-28,7,5.14706E-07
2013-05-29,8,5.88235E-07
2013-05-30,13,9.55882E-07
2013-05-31,4,2.94118E-07
2013-06-01,9,6.61765E-07
2013-06-02,10,7.35294E-07
2013-06-03,10,7.35294E-07
2013-06-04,8,5.88235E-07
2013-06-05,11,8.08824E-07
2013-06-06,7,5.14706E-07
2013-06-07,3,2.20588E-07
2013-06-08,9,6.61765E-07
2013-06-09,9,6.61765E-07
2013-06-10,12,8.82353E-07
2013-06-11,8,5.88235E-07
2013-06-12,9,6.61765E-07
2013-06-13,12,8.82353E-07
2013-06-14,9,6.61765E-07
2013-06-15,12,8.82353E-07
2013-06-16,10,7.35294E-07
2013-06-17,13,9.55882E-07
2013-06-18,14,1.02941E-06
2013-06-19,14,1.02941E-06
2013-06-20,10,7.35294E-07
2013-06-21,20,1.47059E-06
2013-06-22,13,9.55882E-07
2013-06-23,7,5.14706E-07
2013-06-24,13,9.55882E-07
2013-06-25,15,1.10294E-06
2013-06-26,15,1.10294E-06
2013-06-27,17,0.00000125
2013-06-28,14,1.02941E-06
2013-06-29,14,1.02941E-06
2013-06-30,14,1.02941E-06
2013-07-01,25,1.83824E-06
2013-07-02,14,1.02941E-06
2013-07-03,12,8.82353E-07
2013-07-04,11,8.08824E-07
2013-07-05,15,1.10294E-06
2013-07-06,10,7.35294E-07
2013-07-07,16,1.17647E-06
2013-07-08,10,7.35294E-07
2013-07-09,15,1.10294E-06
2013-07-10,16,1.17647E-06
2013-07-11,10,7.35294E-07
2013-07-12,13,9.55882E-07
2013-07-13,15,1.10294E-06
2013-07-14,13,9.55882E-07
2013-07-15,11,8.08824E-07
2013-07-16,19,1.39706E-06
2013-07-17,12,8.82353E-07
2013-07-18,13,9.55882E-07
2013-07-19,16,1.17647E-06
2013-07-20,13,9.55882E-07
2013-07-21,10,7.35294E-07
2013-07-22,7,5.14706E-07
2013-07-23,13,9.55882E-07
2013-07-24,15,1.10294E-06
2013-07-25,15,1.10294E-06
2013-07-26,13,9.55882E-07
2013-07-27,13,9.55882E-07
2013-07-28,10,7.35294E-07
2013-07-29,14,1.02941E-06
2013-07-30,16,1.17647E-06
2013-07-31,12,8.82353E-07
2013-08-01,8,5.88235E-07
2013-08-02,15,1.10294E-06
2013-08-03,8,5.88235E-07
2013-08-04,15,1.10294E-06
2013-08-05,17,0.00000125
2013-08-06,13,9.55882E-07
2013-08-07,14,1.02941E-06
2013-08-08,24,1.76471E-06
2013-08-09,9,6.61765E-07
2013-08-10,16,1.17647E-06
2013-08-11,19,1.39706E-06
2013-08-12,16,1.17647E-06
2013-08-13,17,0.00000125
2013-08-14,17,0.00000125
2013-08-15,13,9.55882E-07
2013-08-16,14,1.02941E-06
2013-08-17,20,1.47059E-06
2013-08-18,18,1.32353E-06
2013-08-19,21,1.54412E-06
2013-08-20,20,1.47059E-06
2013-08-21,22,1.61765E-06
2013-08-22,17,0.00000125
2013-08-23,15,1.10294E-06
2013-08-24,14,1.02941E-06
2013-08-25,13,9.55882E-07
2013-08-26,26,1.91176E-06
2013-08-27,11,8.08824E-07
2013-08-28,14,1.02941E-06
2013-08-29,17,0.00000125
2013-08-30,6,4.41176E-07
2013-08-31,6,4.41176E-07
2013-09-01,15,1.10294E-06
2013-09-02,16,1.17647E-06
2013-09-03,13,9.55882E-07
2013-09-04,6,4.41176E-07
2013-09-05,19,1.39706E-06
2013-09-06,13,9.55882E-07
2013-09-07,7,5.14706E-07
2013-09-08,9,6.61765E-07
2013-09-09,15,1.10294E-06
2013-09-10,7,5.14706E-07
2013-09-11,14,1.02941E-06
2013-09-12,13,9.55882E-07
2013-09-13,8,5.88235E-07
2013-09-14,4,2.94118E-07
2013-09-15,10,7.35294E-07
2013-09-16,12,8.82353E-07
2013-09-17,10,7.35294E-07
2013-09-18,10,7.35294E-07
2013-09-19,8,5.88235E-07
2013-09-20,8,5.88235E-07
2013-09-21,5,3.67647E-07
2013-09-22,6,4.41176E-07
2013-09-23,14,1.02941E-06
2013-09-24,12,8.82353E-07
2013-09-25,7,5.14706E-07
2013-09-26,7,5.14706E-07
2013-09-27,4,2.94118E-07
2013-09-28,8,5.88235E-07
2013-09-29,10,7.35294E-07
2013-09-30,17,0.00000125
2013-10-01,9,6.61765E-07
2013-10-02,9,6.61765E-07
2013-10-03,7,5.14706E-07
2013-10-04,16,1.17647E-06
2013-10-05,14,1.02941E-06
2013-10-06,7,5.14706E-07
2013-10-07,8,5.88235E-07
2013-10-08,11,8.08824E-07
2013-10-09,15,1.10294E-06
2013-10-10,9,6.61765E-07
2013-10-11,8,5.88235E-07
2013-10-12,7,5.14706E-07
2013-10-13,7,5.14706E-07
2013-10-14,9,6.61765E-07
2013-10-15,17,0.00000125
2013-10-16,17,0.00000125
2013-10-17,14,1.02941E-06
2013-10-18,7,5.14706E-07
2013-10-19,8,5.88235E-07
2013-10-20,12,8.82353E-07
2013-10-21,17,0.00000125
2013-10-22,12,8.82353E-07
2013-10-23,6,4.41176E-07
2013-10-24,6,4.41176E-07
2013-10-25,7,5.14706E-07
2013-10-26,10,7.35294E-07
2013-10-27,8,5.88235E-07
2013-10-28,8,5.88235E-07
2013-10-29,13,9.55882E-07
2013-10-30,4,2.94118E-07
2013-10-31,11,8.08824E-07
2013-11-01,10,7.35294E-07
2013-11-02,12,8.82353E-07
2013-11-03,5,3.67647E-07
2013-11-04,12,8.82353E-07
2013-11-05,7,5.14706E-07
2013-11-06,13,9.55882E-07
2013-11-07,6,4.41176E-07
2013-11-08,8,5.88235E-07
2013-11-09,8,5.88235E-07
2013-11-10,8,5.88235E-07
2013-11-11,7,5.14706E-07
2013-11-12,7,5.14706E-07
2013-11-13,9,6.61765E-07
2013-11-14,12,8.82353E-07
2013-11-15,11,8.08824E-07
2013-11-16,5,3.67647E-07
2013-11-17,7,5.14706E-07
2013-11-18,12,8.82353E-07
2013-11-19,8,5.88235E-07
2013-11-20,9,6.61765E-07
2013-11-21,9,6.61765E-07
2013-11-22,5,3.67647E-07
2013-11-23,5,3.67647E-07
2013-11-24,6,4.41176E-07
2013-11-25,5,3.67647E-07
2013-11-26,8,5.88235E-07
2013-11-27,7,5.14706E-07
2013-11-28,8,5.88235E-07
2013-11-29,9,6.61765E-07
2013-11-30,6,4.41176E-07
2013-12-01,4,2.94118E-07
2013-12-02,7,5.14706E-07
2013-12-03,8,5.88235E-07
2013-12-04,8,5.88235E-07
2013-12-05,11,8.08824E-07
2013-12-06,6,4.41176E-07
2013-12-07,3,2.20588E-07
2013-12-08,5,3.67647E-07
2013-12-09,11,8.08824E-07
2013-12-10,7,5.14706E-07
2013-12-11,5,3.67647E-07
2013-12-12,2,1.47059E-07
2013-12-13,5,3.67647E-07
2013-12-14,3,2.20588E-07
2013-12-15,2,1.47059E-07
2013-12-16,4,2.94118E-07
2013-12-17,4,2.94118E-07
2013-12-18,8,5.88235E-07
2013-12-19,5,3.67647E-07
2013-12-20,6,4.41176E-07
2013-12-21,4,2.94118E-07
2013-12-22,2,1.47059E-07
2013-12-23,4,2.94118E-07
2013-12-24,5,3.67647E-07
2013-12-25,6,4.41176E-07
2013-12-26,3,2.20588E-07
2013-12-27,8,5.88235E-07
2013-12-28,3,2.20588E-07
2013-12-29,2,1.47059E-07
2013-12-30,7,5.14706E-07
2013-12-31,7,5.14706E-07
2014-01-01,10,7.35294E-07
2014-01-02,6,4.41176E-07
2014-01-03,2,1.47059E-07
2014-01-04,5,3.67647E-07
2014-01-05,9,6.61765E-07
2014-01-06,6,4.41176E-07
2014-01-07,3,2.20588E-07
2014-01-08,8,5.88235E-07
2014-01-09,7,5.14706E-07
2014-01-10,8,5.88235E-07
2014-01-11,7,5.14706E-07
2014-01-12,2,1.47059E-07
2014-01-13,7,5.14706E-07
2014-01-14,4,2.94118E-07
2014-01-15,11,8.08824E-07
2014-01-16,3,2.20588E-07
2014-01-17,6,4.41176E-07
2014-01-18,4,2.94118E-07
2014-01-19,6,4.41176E-07
2014-01-20,4,2.94118E-07
2014-01-21,5,3.67647E-07
2014-01-22,7,5.14706E-07
2014-01-23,2,1.47059E-07
2014-01-24,7,5.14706E-07
2014-01-25,4,2.94118E-07
2014-01-26,3,2.20588E-07
2014-01-27,2,1.47059E-07
2014-01-28,6,4.41176E-07
2014-01-29,3,2.20588E-07
2014-01-30,4,2.94118E-07
2014-01-31,5,3.67647E-07
